id,Unnamed: 0,userid,日期,转发数,评论数,点赞数,正文,Cache,以往平均转发,以往平均评论数,以往平均赞数,关注度,活跃度,是否工作日,是否有链接,是否有标题,是否有表情,是否有@,文本长度
4422255427866833,21884,5999909880,2019-09-30,359,110,1205,常听到这么一句话在我一无所有的时候遇见了想守护一生的人，可等自己拥有一切，她已经不在身边。对于很多人而言，最无能为力的，大概就是在错的时间遇到想共度一生的人，但因为时间错了，所以到最后一切都不正确了。年少的时候其实并不太懂如何爱人，也不懂得爱情。以为爱一个人是占有，是不顾一切，是亡命天涯，还以为爱情真的像电视上小说里的那样，山盟海誓，轰轰烈烈。我们偏执、骄傲、自我，嘴上说着爱，却没有学会体谅，许下了承诺，却没有担当的能力。那时候的我们，一个没学会成熟，一个不懂得温柔，以美好开始的感情到最后潦草收场。多年后再想起，总是忍不住后悔，如果我们当时都没那么偏执自我，结局是否会不一样呢。有些事，在恋爱的时候学不会，却在分手后的那些年自己慢慢参悟琢磨会了，可多半当初陪在你身边的人已经回不来了。,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,345
4419710868885630,21895,5999909880,2019-09-23,2276,3778,12703,#你心中一直告诉自己的话# 是什么？ ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,19
4419616958830459,21897,5999909880,2019-09-23,1163,1426,7118,#温柔男孩的正确打开方式#温柔才是捕获女孩芳心的唯一指南 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,29
4419612953327956,21898,5999909880,2019-09-23,32,7,398,他们有许多关于爱的道理，而我有你。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,18
4419597853869078,21899,5999909880,2019-09-23,75,14,752,在你不开心的时候有一个可以逗你笑的人请珍惜他 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,23
4419446858573685,21903,5999909880,2019-09-22,211,14,1111,我做好了孤独终老的准备但也做好了将来哪天闪婚的准备我永远期待爱会降临也做好了爱不会来的准备 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,46
4419401560645686,21906,5999909880,2019-09-22,60,3,482,没有人生活在过去，也没有人生活在未来。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,20
4419371360901820,21907,5999909880,2019-09-22,60,10,700,虽然分手是我说的但你我心知肚明谁是先放弃的那一个 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4419326062418667,21911,5999909880,2019-09-22,51,5,515,别后悔认识任何人你应该感谢他们教会了你很多 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,22
4419069371144103,21922,5999909880,2019-09-21,125,18,778,即使你任性 敏感 爱挑剔 他依然和你说做你自己我来爱你这就是最好的爱情 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,36
4419054271943766,21923,5999909880,2019-09-21,34,3,424,你曾给我的星空后来我也在别处看到但愿你曾少我的将来我也能在别处得到 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,34
4419039172484886,21924,5999909880,2019-09-21,93,3,597,不要用耳朵恋爱真正对你好的全在细节里遇见对你好的人比较容易可始终待你如初的人很难 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,41
4418978774604991,21929,5999909880,2019-09-21,38,4,461,你应该找一个时时刻刻都爱你的人一个永远陪着你的人一个爱你全部的人特别是你的缺点 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,40
4418933476278258,21932,5999909880,2019-09-21,62,21,597,聊天记录是最不能翻的东西翻开就知道两个人是怎样从无话不说到无话可说 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,34
4418903276692743,21934,5999909880,2019-09-21,87,8,670,周一到周五是出卖自己灵魂的日子周六和周日是赎回自己灵魂的日子—— 朱德庸 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,37
4418691883719706,21942,5999909880,2019-09-20,78,6,524,最浅薄的关系就是一件小事你没顺着他的心他就忘记了你所有的好 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,30
4418676784132328,21943,5999909880,2019-09-20,84,6,466,留不住的东西，干脆用力扔的远一点。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,18
4418571088163292,21951,5999909880,2019-09-20,161,11,1133,离开后你一定不会找到比我更爱你的人了我也不会慷慨祝你幸福因为你糟蹋了我全部的爱 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,40
4418510689760890,21955,5999909880,2019-09-20,39,7,472,放在心里很久没有见面的人除了没有机会就是没有勇气 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4418389894211203,21957,5999909880,2019-09-20,30,26,563,单身的女孩不要着急 也许上帝心里的想法是 我要给这个可爱的女孩留个特别的人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,38
4418374794900287,21958,5999909880,2019-09-19,167,10,1090,如果你遇到的每一个人都友好又善良那很有可能是因为你就是这样的人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,32
4418329495820616,21961,5999909880,2019-09-19,28,1,344,对于这个世界而言你只是芸芸众生中的一个但是对于我而言你却是我的整个世界 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,36
4418314396614984,21962,5999909880,2019-09-19,36,2,423,希望你的感情没有猜忌 不用担心能舒服的爱自己也会合适的爱别人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,31
4418280783360544,21965,5999909880,2019-09-19,693,114,1247,#如何培养会聊天的男朋友#我只能帮你到这了。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,23
4418193601324046,21971,5999909880,2019-09-19,64,7,489,三种值得信任的人知道你笑容背后的悲伤明白你怒火里掩藏的善意了解你沉默之下的原因 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,40
4418178501430623,21973,5999909880,2019-09-19,16,5,377,现在还来得及，找到自己的方向，去努力吧！ ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,21
4418027505884822,21977,5999909880,2019-09-19,61,4,473,好好体会生命的每一天，因为只有今生，没有来世。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4417997307046997,21979,5999909880,2019-09-18,41,8,478,当我一想起你朋友说我的眼里都有掩饰不住的笑那么这就是喜欢了 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,30
4417982207740316,21980,5999909880,2019-09-18,23,2,348,无论是悲伤 还是喜悦时希望你首先能想到的都是我 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4417604720057663,22002,5999909880,2019-09-17,55,3,469,这城市夜晚的风很大吹走坦荡与浮夸你总是累的时候想家 孤单的时候想他 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,34
4417529227760973,22008,5999909880,2019-09-17,93,13,621,不管你承不承认人确实是经历了一些事之后就悄悄换了一种性格 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,29
4417502492346903,22010,5999909880,2019-09-17,435,422,1659,#我身上的未解之谜# 有些事发生在我们身边根本无法用科学去解释，我们称之为未解之谜。但他们就这么的发生在我们身边，难以控制。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,63
4417468825436859,22013,5999909880,2019-09-17,160,26,934,你应该去喜欢一个把你宠得像小孩子一样的人而不是喜欢一个教你独立的人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,34
4417197034134208,22025,5999909880,2019-09-16,41,2,379,现在让你难过的事情许久回过头来看都会觉得那不算事你之所以会把痛苦看得那么重是因为你经历得不够多 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,48
4417158895732009,22028,5999909880,2019-09-16,1,13,1916,你觉得现阶段你的择偶标准是什么？ 躲三生的微博投票 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,26
4417151735686203,22029,5999909880,2019-09-16,72,3,502,我永远不会停止做我自己我永远不会成为任何人的标准 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4417061138938231,22035,5999909880,2019-09-16,145,30,1098,过度的热情会把被爱的人宠坏 忽冷忽热的回复会把最爱你的推开 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,30
4416864845395793,22042,5999909880,2019-09-15,73,4,462,愿你事事看开唯独对美好保持执念哪怕所见都是无耻也能内心剔透 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,30
4416819546316478,22045,5999909880,2019-09-15,25,1,383,一个人至少应该拥有一个梦想有一个理由去坚强心若没有栖息的地方在哪里都是流浪—— 三毛 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,43
4416804446912176,22047,5999909880,2019-09-15,72,5,478,我不奢求人生顺风顺水，但求坎坷走尽有人陪。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,22
4416789348179013,22048,5999909880,2019-09-15,117,2,647,我已经在努力的向前走了可能会慢一点 偶尔会迷路但真的在全心全意地想要变好 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,37
4416728949817697,22052,5999909880,2019-09-15,89,40,536,你要学着无论遇到什么事情欣喜 悲伤或是濒临崩溃都能够不动声色 自己处理自己辨别对错 好好成长 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,47
4416502457744914,22063,5999909880,2019-09-14,81,3,538,如果厌恶现在身处的黑暗就努力变成想要成为的那束光 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4416457158812600,22066,5999909880,2019-09-14,40,1,420,无论是对朋友还有爱人 如果你让我感觉力不从心了  我可以惯着你 也可以换了你 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,39
4416411860484108,22070,5999909880,2019-09-14,24,13,409,旧同桌非老情人但与你分享过的青春不比初恋少半分 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4416396760544460,22071,5999909880,2019-09-14,29,0,388,现在你不努力让自己过上想要的生活那你以后就会用大把的时间去应付自己不想要的生活 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,40
4416321263241564,22076,5999909880,2019-09-14,31,7,509,他是世界上最好的男人他也许不会带我去坐游艇 吃法餐但是他可以每天早晨为我跑几条街买我最爱吃的豆浆油条——《北京遇上西雅图》 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,62
4416155169082771,22081,5999909880,2019-09-13,42,3,465,那就顺其自然吧 反正你也无能为力倒不如花时间去让自己变得更好然后用更好的自己去迎接更好的未来 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,47
4415810481270970,22101,5999909880,2019-09-12,47,9,423,不要以为你放不下的人同样会放不下你鱼没有水会死水没有鱼却会更清澈 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,33
4415762582409135,22105,5999909880,2019-09-12,48,3,438,若能避开猛烈的欢喜，便不会有悲痛的来袭。——《人间失格》 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,29
4415732383163585,22107,5999909880,2019-09-12,72,4,440,没有任何好抱怨的事一切的遭遇都是在为自己的曾经买单 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,26
4415656885283652,22113,5999909880,2019-09-12,58,4,627,在让人不喜欢我这件事上，我从没搞砸过。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,20
4415641786505692,22114,5999909880,2019-09-12,75,12,759,请记得那些对你好的人，因为他本可以不这样。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,22
4415626687178543,22115,5999909880,2019-09-12,60,9,540,爱上了一个没有可能的人 你要做的就是静静地喜欢然后去看别的风景 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,32
4415415293544440,22122,5999909880,2019-09-11,65,10,602,以后我和别人关系好你可不要吃醋当初你和那么多人关系好我愣是一句话没说 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,35
4415400194463272,22123,5999909880,2019-09-11,61,6,455,记住了自己喜欢的东西 就不要问别人好不好看 喜欢胜过所有道理原则抵不过我乐意 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,39
4415343835010603,22127,5999909880,2019-09-11,10,13,2610,你觉得什么样的爱情才最长久？ 躲三生的微博投票 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4415264299320886,22133,5999909880,2019-09-11,19,5,372,你知道吗我不想做你的路人我想做你余生故事里的人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4415007607144332,22145,5999909880,2019-09-10,40,16,539,我最害怕的两种态度一种是暧昧不明一种是忽冷忽热 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4414983457068523,22147,5999909880,2019-09-10,2,30,2151,你觉得男生什么行为会让你反感？ 躲三生的微博投票 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4414977408939115,22148,5999909880,2019-09-10,64,5,418,不是所有的付出都能换来对方的领悟不爱你的人怎么会意识到你最美的青春都在陪他吃苦 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,40
4414947213920646,22150,5999909880,2019-09-10,42,5,360,与其无法言说 不如一笑而过 与其无法释怀 不如安然自若 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,28
4414917010697605,22152,5999909880,2019-09-10,70,2,554,岁月这东西是要把人变成各种样子的。—— 村上春树 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4414750916212576,22156,5999909880,2019-09-09,113,9,686,能治愈你的，从来都不是时间，而是明白。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,20
4414690518486337,22160,5999909880,2019-09-09,51,6,451,真正的爱情是在能爱的时候懂得珍惜 在无法爱的时候懂得放手 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,29
4414599921106061,22168,5999909880,2019-09-09,55,6,523,哪有什么钢铁直男，爱你的人会想尽办法要你开心。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4414524423848624,22173,5999909880,2019-09-09,87,8,575,一个人若是学会了自己陪伴自己便学到了人生最重要的一项生活技能——《半山文集》 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,39
4414509323966393,22174,5999909880,2019-09-09,118,4,627,真是笑脸给多了，惯的全是病。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,15
4414403628159278,22175,5999909880,2019-09-09,112,29,1059,聪明的女孩 吻而不爱 听而不信 在被放弃之前先变心 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,26
4414373428545796,22177,5999909880,2019-09-08,105,8,538,有时候喝点小酒借着冷冷的月光总是翻来覆去想不明白我到底为什么要下凡 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,34
4414222433527318,22187,5999909880,2019-09-08,31,3,388,你之所以一边埋怨自己一边又安于现状是因为你还没走到无路可走的时候真正的选择 是别无选择 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,44
4414026139936760,22194,5999909880,2019-09-07,156,23,891,真的很讨厌说话不算话如果不打算做到的事情一开始就不要讲 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,28
4413890244411897,22204,5999909880,2019-09-07,23,0,336,世界这么大人生这么长总会有这么一个人让你想要温柔的对待——《哈尔的移动城堡》 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,39
4413829847448119,22208,5999909880,2019-09-07,28,1,321,抱怨身处黑暗不如提灯前行愿你在自己存在的地方成为一束光 照亮世界的一角——《向着光亮那方》 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,1,0,0,46
4413799648071250,22210,5999909880,2019-09-07,22,2,345,我不能删除爱的记忆体，是因为和你爱得太美丽。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,23
4413678851515253,22212,5999909880,2019-09-07,109,9,877,所有运气都藏在善良里。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,12
4413512757118242,22224,5999909880,2019-09-06,54,5,447,不自卑也不炫耀，不动声色的变好。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,17
4413422160690674,22230,5999909880,2019-09-06,46,3,667,每天早晨我都再一次提醒自己生命短暂而美好没时间纠结 没时间计较 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,32
4413274944430188,22234,5999909880,2019-09-05,1,1,15,工厂店直销店主是博主的好朋友小小百带走喜欢的珠宝首饰 ！唯：simimi999 @璀璨星际珠宝 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,1,48
4413256070607149,22236,5999909880,2019-09-05,38,0,416,自己喜欢的东西就不要问别人好不好看你的生活不会因为别人的话变好喜不喜欢 决定权还是在自己 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,45
4413180569186640,22241,5999909880,2019-09-05,56,8,441,我不贪婪，只求多些日子，不鼻酸，不孤单。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,21
4413089971501153,22248,5999909880,2019-09-05,35,3,348,我们单枪匹马闯入这世间只为活出属于自己的所有可能愿你这一生既有随处可栖的江湖也有追风逐梦的骁勇 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,48
4412954075945243,22251,5999909880,2019-09-05,84,6,537,唯愿你 常开心 常快乐有惊喜 有期待无灾 无难 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4412938976331274,22252,5999909880,2019-09-04,54,7,519,距离大概就是指你知道我没睡我也知道你没睡看着彼此更新的消息却不能说上一句话 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,38
4412878579137026,22256,5999909880,2019-09-04,51,2,436,不期待就不会失望，有时候还能成为惊喜。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,20
4412863478863507,22259,5999909880,2019-09-04,33,7,374,只希望你能好好活着哪怕此生不相见只要知道你存在在这个世界上就能给我无限的力量 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,39
4412818181206020,22262,5999909880,2019-09-04,475,74,1493,失去的东西其实从来未曾真正地属于你也不必惋惜—— 亦舒 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,28
4412803081028155,22264,5999909880,2019-09-04,114,14,704,别太敏感，别太心软，过好自己，爱咋咋地。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,21
4412757782363323,22268,5999909880,2019-09-04,15,1,326,我们是世上最好的朋友我们是世上最差的情人我们彼此相爱就是为民除害 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,33
4412591688380001,22273,5999909880,2019-09-04,127,12,711,祝你清醒，温柔，一尘不染。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,14
4412410494065952,22286,5999909880,2019-09-03,22,4,333,对生活不满对人生不满对自己不满那就努力成为一个让自己满意的人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,31
4412350096350877,22290,5999909880,2019-09-03,47,4,377,有时候人需要的不是物质的富有而是心灵的慰籍不是甜言蜜语的左右而是相通的懂得 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,38
4412184002425680,22296,5999909880,2019-09-02,52,17,394,最揪心的莫过于你明明知道我的心思不接受又不拒绝就让我这么徘徊着想要离开又舍不得 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,40
4412138703963485,22299,5999909880,2019-09-02,105,11,636,女孩子，心狠点，傲气点，难过就少一点。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,20
4412123604100650,22300,5999909880,2019-09-02,47,3,401,有些人，他从来都没有了解过你，却说你变了。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,22
4412082646279188,22303,5999909880,2019-09-02,18,27,7895,你对现在的生活满意吗？ 躲三生的微博投票 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,21
4411866912326943,22312,5999909880,2019-09-02,83,3,520,相信人生不会亏待你 你吃的苦 你受的累 你掉进的坑你走错的路都会练就独一无二成熟坚强感恩的你 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,47
4411851812921924,22313,5999909880,2019-09-01,239,18,1309,好佩服我的演技明明万箭穿心却淡笑着说没关系 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,22
4411791415670454,22317,5999909880,2019-09-01,43,11,449,我知道我伸出手你肯定不会跟我走于是我伸出腿把你绊了一跤你果然站起来追着我跑真是自古深情留不住总是套路得人心 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,54
4411719696349536,22322,5999909880,2019-09-01,4,25,2694,闺蜜和男朋友你觉得哪个更重要？ 躲三生的微博投票 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4411610221502655,22329,5999909880,2019-09-01,135,7,980,希望以后的生活越来越好，是通过自己努力的那种。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4411459230356062,22333,5999909880,2019-08-31,33,5,442,有些人坐飞机就能见到，有些人却要做梦才能见到。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,24
4411368629130234,22339,5999909880,2019-08-31,94,7,626,万般皆是命，半点不由人。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,13
4411323330598800,22343,5999909880,2019-08-31,33,15,380,可是 爱情 从来不是天道酬勤你付出再多 他还是朝着他的方向走去 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,32
4411278032876915,22346,5999909880,2019-08-31,61,6,487,很多时候我不是想逼你承诺什么只是想要你一个正面积极的态度让我知道我可以更努力喜欢你和你在一起 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,47
4411096838149749,22352,5999909880,2019-08-30,60,6,471,不管你经历多痛的事情到最后都会渐渐遗忘因为 没有什么能敌得过时光 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,33
4411081739220616,22353,5999909880,2019-08-30,89,1,542,一切的矫情和装逼咆哮和压抑都是源于很缺钱和很缺爱 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,25
4410930743845966,22365,5999909880,2019-08-30,66,4,469,不愿意依赖别人 自己却又不争气 我大概就是这样的人 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,26
4410900544922590,22367,5999909880,2019-08-30,58,4,450,把你的时间和自由还给你往后不用再顾虑我的不安了各自都往前走吧 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,31
4410745779157874,22371,5999909880,2019-08-29,38,1,404,这个世界从不缺好的故事总要允许有人错过你才能赶上最好的相遇 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,30
4410583455643804,22384,5999909880,2019-08-29,112,21,790,很难，但我知道，总会过去。 ,3731 355056 65519 2624470,95.1637630662021,17.56070758509783,703.4226748860896,3045045,3731,0,0,0,0,0,14
